Candidate_Entity.id,Candidate,Num_of_Records,Total_dollar
13009442,"CORWIN, JANE L",396,3288832.2
13009260,"POWELL IV, ADAM CLAYTON",432,247741.94
13009260,"POWELL IV, ADAM CLAYTON",190,130590
13009236,"JEFFRIES, HAKEEM S",1897,1404928.66
13009236,"JEFFRIES, HAKEEM S",1204,1323781.73
13009236,"JEFFRIES, HAKEEM S",1158,1111373.92
13009197,"LANCMAN, RORY I",447,628770
13009059,"HARDY, CRESENT",1335,1873021.74
13009059,"HARDY, CRESENT",312,440685
13008956,"MILLER, JOANNE",0,0
13008956,"MILLER, JOANNE",0,0
13008956,"MILLER, JOANNE",0,0
13008942,"LANCE, LEONARD",1341,1336527.66
13008942,"LANCE, LEONARD",1214,1318854
13008942,"LANCE, LEONARD",1101,1134197.61
13008942,"LANCE, LEONARD",974,1132272.4
13008924,"GREENSTEIN, LINDA R",354,306942
13008904,"LUCAS, LEE",0,0
13008904,"LUCAS, LEE",0,0
13008846,"WALTERS, MIMI",1107,1969709.64
13008846,"WALTERS, MIMI",1010,1526519.97
13008821,"TRAN, VAN",1296,1361241.97
13008802,"STONE, JEFF",322,360728.32
13008798,"COOK, PAUL",686,943601.19
13008798,"COOK, PAUL",640,795979
13008798,"COOK, PAUL",457,590178.91
13008789,"CHABOT, PAUL R",853,621343.69
13008789,"CHABOT, PAUL R",392,332337.77
13008788,"WICKMAN, RENEA",66,30448.9
13008774,"LOPEZ, BENJAMIN (BEN)",0,0
13008707,"GOMEZ, JIMMY",576,635376.88
13008693,"HERNANDEZ, ROGER",58,115064.23
13008655,"NESTANDE, BRIAN",1278,1286359.3
13008641,"WARNER, RUSS",709,323670.98
13008621,"GORELL, JEFF",1632,1377144.14
13008615,"KNIGHT, STEVE",1512,1720630.73
13008615,"KNIGHT, STEVE",403,397900.53
13008587,"VALADAO, DAVID G",2349,2771368.42
13008587,"VALADAO, DAVID G",2669,2732609.03
13008587,"VALADAO, DAVID G",1158,1343375.01
13008566,"DENHAM, JEFFREY",2187,3358742.26
13008566,"DENHAM, JEFFREY",2189,3137082.3
13008566,"DENHAM, JEFFREY",1914,2937728.96
13008566,"DENHAM, JEFFREY",885,1102229.96
13008565,"MURRAY, ROBERT",5,3700
13008565,"MURRAY, ROBERT",0,0
13008473,"AMADOR, ANTONIO C (TONY)",218,219725.76
13008473,"AMADOR, ANTONIO C (TONY)",85,73291.45
13008473,"AMADOR, ANTONIO C (TONY)",127,72844
13008447,"HUFFMAN, JARED W",962,1057149.57
13008447,"HUFFMAN, JARED W",1525,1052537.04
13008447,"HUFFMAN, JARED W",1275,889611.07
13008444,"NEVENIC, ANNA",0,0
13008423,"LOGUE, DAN",880,750875.85
13008414,"STIGLICH, PETE",38,43557.08
13008414,"STIGLICH, PETE",25,10387.11
13008237,"BRUBAKER, RICHARD PAUL (BRU)",0,0
13008237,"BRUBAKER, RICHARD PAUL (BRU)",0,0
13008111,"POORE, MESHEA L",90,58355.14
13008097,"HUNT, MARK ALLEN",195,481000.62
13007911,"GUILLOT, BURT J (BJ)",18,9111
13007633,"EDWARDS, MARY RUTH",0,0
13007602,"HOLMQUIST, JANEA N",238,195681.2
13007572,"STOCKWELL, GLEN R",0,0
13007565,"CLOUGH, JAY",153,119993.23
13007325,"DECARLO, CHRISTOPHER F",0,0
13007325,"DECARLO, CHRISTOPHER F",0,0
13007002,"MARCHANT, KENNY E",579,910439.82
13007002,"MARCHANT, KENNY E",620,779956.5
13007002,"MARCHANT, KENNY E",532,759688
13007002,"MARCHANT, KENNY E",398,486898.07
13006996,"BURCH, WILLIAM PAUL (BILL)",125,124295.2
13006857,"WEBER, RANDY",1119,1359846
13006857,"WEBER, RANDY",763,756685.64
13006857,"WEBER, RANDY",520,569149.94
13006842,"ANDREWS, PHILLIP",8,15890
13006574,"PATRICK, ANDY",121,101108
13006507,"HORNE, JENNY",216,153528.74
13006366,"JEFFREY, CHRISTINA",91,67512.1
13006152,"EVANS, DWIGHT",1730,1516003.68
13006152,"EVANS, DWIGHT",0,0
13006127,"PLATTS, TODD",243,218213.48
13006066,"BOYLE, BRENDAN F",1153,1274118.1
13006066,"BOYLE, BRENDAN F",886,1037708.12
13006042,"LENTZ, BRYAN R",2230,1656687.33
13005915,"ARGALL, DAVID G",450,374721.6
13005805,"PERRY, SCOTT",733,678418.57
13005805,"PERRY, SCOTT",661,622232.31
13005805,"PERRY, SCOTT",477,518503.97
13005560,"DOYLE, MIKE",814,915233.6
13005560,"DOYLE, MIKE",582,816179.56
13005560,"DOYLE, MIKE",604,720030.98
13005560,"DOYLE, MIKE",387,503894
13005514,"HOUGHTON, THOMAS D (TOM)",204,153016.61
13005362,"BRUUN, LORENTZ SCOTT",1160,1146022.24
13005250,"SMITH, TOOTIE",160,59971
13005182,"MICHAELS, LISA",0,0
13005138,"EKSTROM, BOB F",0,0
13005036,"MURPHY, ROBERT T",0,0
13005036,"MURPHY, ROBERT T",0,0
13004934,"GARRISON, JENNIFER D",706,138279.27
13004893,"JORDAN, JAMES D",1118,1078635.22
13004893,"JORDAN, JAMES D",913,836100.04
13004893,"JORDAN, JAMES D",556,730579.37
13004893,"JORDAN, JAMES D",589,600831.03
13004695,"SUTTON, BETTY",2478,2563342.92
13004695,"SUTTON, BETTY",1748,1778136.03
13004152,"GULLESON, PAM",1764,956679.79
13004121,"KILLIAN, RICHARD (RIC)",102,80879.33
13004111,"JORDAN, HAL",96,209028.71
13003962,"HUDDLESTON, LOU",243,209894.29
13003908,"BLUST, JOHN M",49,50561.68
13003681,"ROSENDALE SR, MATTHEW MARTIN",257,193301.95
13003473,"GIARAMITA, GAIL",23,12780
13003397,"HODGES, STEVE",375,271068.89
13003339,"HUNTER, STEVE",0,0
13003031,"TORGERSON, LYNNE",125,60786.63
13002923,"MADORE, SHELLEY J",141,87617.47
13002918,"OLSON, DAVE",0,0
13002882,"DEMMER, RANDY",916,862044.55
13002695,"ALLEN, JASON",365,406246.63
13002695,"ALLEN, JASON",578,356946
13002363,"BYRNES, PAMELA G",3223,1401536.93
13002323,"BISHOP, MICHAEL (MIKE)",1334,1645515.25
13002323,"BISHOP, MICHAEL (MIKE)",1524,1067803.61
13002231,"SWITALSKI, MICHAEL",122,52054.11
13002221,"GNADT, LOEL ROBERT",0,0
13002149,"KALLGREN, CYNTHIA J",61,17319.14
13002137,"JACKSON, SHANELLE",0,0
13002104,"WATERS, MARY D",0,0
13001621,"VOHRA, ARVIN",0,0
13001621,"VOHRA, ARVIN",0,0
13001564,"IMPALLARIA, RICHARD K",17,9697
13001544,"AFZALI, KATHY",20,29241
13001441,"PERRY, JEFFREY DAVIS",1617,1289000.78
13001360,"SCIORTINO JR, CARL M",146,344073.73
13000467,"BARNHART, SCOTT JAMES",0,0
13000443,"MURPHY, MICHAEL B",338,286889.8
12999958,"COULSON, ELIZABETH",512,507659.34
12999910,"MATHEWS, RUSSELL J",61,41515.93
12999774,"LABRADOR, RAUL RAFAEL",803,828237.39
12999774,"LABRADOR, RAUL RAFAEL",833,717840.05
12999774,"LABRADOR, RAUL RAFAEL",462,542615.9
12999774,"LABRADOR, RAUL RAFAEL",439,499083.93
12999614,"LOFGREN, MARK S",171,129613.07
12999291,"SHELDON, DONNA H",617,511643
12999261,"WESTMORELAND, LYNN A",954,1081971.75
12999261,"WESTMORELAND, LYNN A",767,957794
12999261,"WESTMORELAND, LYNN A",691,838044.43
12999116,"LOUDERMILK, BARRY D",1606,1140472.65
12999116,"LOUDERMILK, BARRY D",778,835025.17
12999048,"DIAZ-BALART, MARIO",811,1379223
12999048,"DIAZ-BALART, MARIO",633,948861.36
12999048,"DIAZ-BALART, MARIO",561,916443
12999048,"DIAZ-BALART, MARIO",519,650663.42
12999046,"RIVERA, DAVID",1467,1882891.28
12999046,"RIVERA, DAVID",475,625809.33
12999046,"RIVERA, DAVID",1,11000
12999016,"WILSON, FREDERICA S",1161,500639.86
12999016,"WILSON, FREDERICA S",348,481927.6
12999016,"WILSON, FREDERICA S",292,402320
12999016,"WILSON, FREDERICA S",410,393286
12998905,"FRANKEL, LOIS",4778,3574182.52
12998905,"FRANKEL, LOIS",1934,1639235.1
12998905,"FRANKEL, LOIS",1517,1200661.44
12998823,"FITZGERALD, KEITH",2337,1482246.85
12998727,"JUSTICE, CHARLIE",496,321027.81
12998704,"BILIRAKIS, GUS MICHAEL",1270,1434943.95
12998704,"BILIRAKIS, GUS MICHAEL",1257,1081931.87
12998704,"BILIRAKIS, GUS MICHAEL",931,1074273.52
12998704,"BILIRAKIS, GUS MICHAEL",780,754872.38
12998616,"POSEY, BILL",1065,1130113.13
12998616,"POSEY, BILL",1115,1124388.81
12998616,"POSEY, BILL",1147,1089614.73
12998616,"POSEY, BILL",780,887983.04
12998534,"BEMBRY, LEONARD L",398,305706.14
12998496,"GAETZ, MATT",736,1135899.89
12998330,"ESTY, ELIZABETH H",3634,3293607.03
12998330,"ESTY, ELIZABETH H",3733,2818833.96
12998330,"ESTY, ELIZABETH H",2942,1817072.92
12998069,"TAPIA, ABEL J",363,264186.35
12998053,"COFFMAN, MICHAEL (MIKE)",5798,4808335.75
12998053,"COFFMAN, MICHAEL (MIKE)",3683,3550685.22
12998053,"COFFMAN, MICHAEL (MIKE)",3479,3487070.09
12998053,"COFFMAN, MICHAEL (MIKE)",1104,803010.57
12997964,"STROUD, DANNY",36,17096.74
12997903,"ADAMS, KIRK DAVID",677,722470.72
12997828,"THRASHER, JACQUELINE (JACKIE)",34,21020.76
12997824,"MURPHY, RICK",10,82500
12997822,"PATON, JONATHAN LEE",1145,1085919.7
12997822,"PATON, JONATHAN LEE",1148,736098.14
12997789,"GORMAN, PAMELA",83,87059.54
12997586,"CLEMMER, ANN V",114,106009.43
12997527,"FINCHER, CHAD",181,199260
12997437,"HILLIARD JR, EARL",567,497332.13
12997399,"DEMARCO, PAUL",2034,2147357.78
12997338,"BOMAN, DANIEL",5,2561.67
12997115,"YOUNG, KARA D RUSSO",0,0
12997115,"YOUNG, KARA D RUSSO",0,0
12997078,"ALVARADO, MARIA LUISA",9,1290
12997070,"WOOLDRIDGE, TIM",642,547719.74
12997063,"AANESTAD, SAMUEL M",97,148530.76
12997062,"GARAMENDI, JOHN",2252,2051853.61
12997062,"GARAMENDI, JOHN",1584,1418582.39
12997062,"GARAMENDI, JOHN",959,1183886.33
12997062,"GARAMENDI, JOHN",1123,1139638.58
12997062,"GARAMENDI, JOHN",458,552554.98
12997061,"SPEIER, JACKIE",951,1065215.5
12997061,"SPEIER, JACKIE",965,1030100.63
12997061,"SPEIER, JACKIE",853,951484.95
12997061,"SPEIER, JACKIE",742,867786.66
12997043,"HAAS, WILLIAM C (BILL)",6,16761
12996955,"EMMER JR, THOMAS EARL",1934,2059268.79
12996955,"EMMER JR, THOMAS EARL",2301,2033556.27
12996791,"TITUS, DINA",3031,2514776.95
12996791,"TITUS, DINA",1440,1287156.69
12996791,"TITUS, DINA",1092,1084609.93
12996791,"TITUS, DINA",804,938406.35
12996724,"SMITH, RHETT R",0,0
12996707,"MITCHEL, JOHN",8,48175
12996666,"JETTE, MATTHEW",16,22711.51
12746002,"THOMAS, DAVE",0,0
12745883,"VOGEL, DAVID DONALD",61,23052.07
12729212,"BYRNE, MARY",17,29108.21
12720157,"ALLEN, KIM",0,0
12720150,"BITTER-SMITH, SUSAN",194,287563.93
12720134,"JOHNSON, LON",3314,2040279.11
12719981,"AMOROSE, TONY",3,6475
12719904,"KWASMAN, ADAM",258,206773.01
12591680,"LOCKETT, MATT",14,11570
12578034,"HINDAHL, PHIL",24,12807.35
12556998,"BERA, AMERISH B (AMI)",7285,4351068.53
12556998,"BERA, AMERISH B (AMI)",9731,4082220.98
12556998,"BERA, AMERISH B (AMI)",6298,3642584.95
12556998,"BERA, AMERISH B (AMI)",6619,2934524.63
12540519,"CECIL, LON",23,13041.25
12538265,"GOCI, JOHN",62,49039
12522142,"RUSH, JACOB ANTHONY",183,187738.01
12450156,"ROYBAL-ALLARD, LUCILLE",484,660432.58
12450156,"ROYBAL-ALLARD, LUCILLE",521,579862.07
12450156,"ROYBAL-ALLARD, LUCILLE",513,577202.97
12450156,"ROYBAL-ALLARD, LUCILLE",424,496495.08
12447039,"HOLT, RUSH",3487,2573037.4
12447039,"HOLT, RUSH",3145,2058714.9
12433572,"GUILLEMETTE, JOANNE HOPSON",0,0
12432296,"GEISSLER, CHRISTOPHER",27,36572
12430974,"GUTIERREZ, LUIS V",440,527993.5
12430974,"GUTIERREZ, LUIS V",337,511298.17
12430974,"GUTIERREZ, LUIS V",217,331984.81
12430974,"GUTIERREZ, LUIS V",175,246114.74
12430609,"GILL, DAVID M",2969,1335982.35
12430609,"GILL, DAVID M",408,142758.65
12427949,"KHOURI, TONIA",500,752440.2
12427468,"RATOWITZ, DAVID",71,63472.15
12404648,"COZAD, DAVID E",28,24800.07
12404648,"COZAD, DAVID E",32,8820.59
12394412,"TAYLOR, HERMAN",72,58931.93
12386785,"BRYLES, STEVEN MARK",199,148124.95
12375783,"MCELHANEY, JERAMEY",11,9392
12371268,"DOLAN, DANIEL",212,340878.09
12362689,"OSBORNE, CURTIS CORNELIUS",194,110844.88
12362689,"OSBORNE, CURTIS CORNELIUS",0,0
12266050,"WEST, ALLEN B",42985,18995579.68
12266050,"WEST, ALLEN B",10688,6039134.83
12260172,"JOHNSON, MATTHEW TODD",127,220610
12230094,"STUTZMAN, MARLIN A",1218,1377279.25
12230094,"STUTZMAN, MARLIN A",952,995683.6
12230094,"STUTZMAN, MARLIN A",554,601575.67
12230094,"STUTZMAN, MARLIN A",0,0
12228865,"KEMPER III, JOHN T",6,7350
12153664,"ROCKWOOD, CHRISTOPHER",126,12097.56
12109235,"TYSZKIEWICZ, MAREK",150,102946.24
12052962,"EICHENBAUM, DAN",39,139829.17
12050617,"LANDRY, JEFFREY MARTIN",1601,2270515.49
12042361,"JENKINS, OLIVER G",519,752994.6
12037468,"RANTZ, GUS",343,700816.85
12023719,"SANGISETTY, RAVI K",873,626275.82
12014515,"TAKACH, STEPHEN VINCENT",72,547371.1
12013169,"MULLIN, MARKWAYNE",1347,1694170.17
12013169,"MULLIN, MARKWAYNE",1131,1584751.82
12013169,"MULLIN, MARKWAYNE",1010,1226429
12004621,"BUCK, KENNETH R (KEN)",1504,1299201.91
12004621,"BUCK, KENNETH R (KEN)",1,120
11932189,"SCHUMM, WALTER CHRISTIAN",85,174976.09
11917342,"RIDDLE, WESLEY ALLEN",79,377724.17
11895912,"HURD, WILLIAM",4201,4350933.33
11895912,"HURD, WILLIAM",1683,1485155.03
11895912,"HURD, WILLIAM",431,319136.83
11865276,"STOUFFER, WILLIAM H (BILL)",464,418316
11813854,"FISHER, STEVEN M",0,0
11761408,"KOKESH, ADAM C",623,258049.91
11609078,"CANSECO, FRANCISCO RAUL (QUICO)",2367,2746785.44
11609078,"CANSECO, FRANCISCO RAUL (QUICO)",1469,1576305.43
11609078,"CANSECO, FRANCISCO RAUL (QUICO)",281,108221
11497746,"TRUNCALE, MICHAEL",509,464042.72
11428119,"CONAWAY, MICHAEL (MIKE)",1736,2076833
11428119,"CONAWAY, MICHAEL (MIKE)",1803,1960074.16
11428119,"CONAWAY, MICHAEL (MIKE)",1300,1395558.2
11428119,"CONAWAY, MICHAEL (MIKE)",1258,1100189.11
11362722,"BRADY, KEVIN",2508,4808273.96
11362722,"BRADY, KEVIN",1589,2523924.71
11362722,"BRADY, KEVIN",891,1396972.71
11362722,"BRADY, KEVIN",809,1025234.95
11282531,"BABIN, BRIAN",1179,1110134.62
11282531,"BABIN, BRIAN",968,1038609.37
11267278,"MAY, DONALD ROBERT LEE",82,171564
11267278,"MAY, DONALD ROBERT LEE",121,39659
11211974,"BARTON, JOE",1572,1850212.47
11211974,"BARTON, JOE",835,1315819.62
11211974,"BARTON, JOE",1099,1264008.44
11211974,"BARTON, JOE",710,958104
11183859,"TILGHMAN, JEROME",0,0
11053772,"GREEN, GENE",1171,1798222.68
11053772,"GREEN, GENE",778,1070720.47
11053772,"GREEN, GENE",673,1022538.41
11053772,"GREEN, GENE",648,989478.25
11029992,"DAHM, NATHAN",23,25167.38
11029973,"HOUCHEN, HOWARD",95,70891.32
11029898,"JAMES, JESSICA",14,10113
11029861,"HART, JAMES L",16,11486.67
11029861,"HART, JAMES L",5,4154
11029861,"HART, JAMES L",2,500
11029861,"HART, JAMES L",0,0
11029808,"MATHESON, FLO",0,0
11029785,"CLARK, MICHAEL EDWARD",0,0
11029702,"ARNETT, DANIEL",44,21765
11029617,"LADENDORF, NICHOLAS IVAN",0,0
11029556,"OTTO, WILLIAM (BILL)",2003,463700.13
11029474,"HYLTON, CLINT",19,9386.96
11029435,"CRESPO, PAUL LUIS",95,100435.59
11029415,"TURNQUEST, CALVIN D",36,35235.88
11029393,"PETERS, KATHLEEN",212,211819.41
11029318,"WHEELER, MARIHELEN",184,80374.49
11029280,"HIGGINS, JIM",0,0
11023623,"THURMOND, PAUL",607,500697.32
11023619,"WINN, LEON",0,0
11023601,"LEE, JIM",97,52797.09
11023471,"FIRST, JOSH",22,11660.04
11023458,"SIAS, LANGHORNE C (LANG)",254,213608
11023303,"KOLSKI, CHRIS",22,16475
11022573,"PIRTLE, CLIFF R",0,0
11022530,"FAULK, JOHN",410,272830.76
11022475,"VADEN, WILLIAM (WILLIE)",0,0
11022468,"BLATT, DOUG",18,16102.23
11022449,"DELASANDRO, TIMOTHY",42,21758
10886707,"SCHAD, BRIAN",8,2195.86
10886638,"ROCHE, FRANCIS XAVIER (FRANK)",176,94711.34
10886638,"ROCHE, FRANCIS XAVIER (FRANK)",249,55385.77
10886624,"CAUSEY, JOHN MICHAEL (MIKE)",17,13425
10886481,"HINTON, RANDALL",0,0
10886297,"STRATTON, JARED PAUL",0,0
10886178,"CUNNINGHAM, CARLA D",14,42877.99
10886120,"STINSON, WILLIAM CLINTON",0,0
10885698,"CUNNINGHAM, JOHN",0,0
10885574,"WASHBURN, MIKE",1,450
10885552,"GREENWAY, MICHAEL",0,0
10885312,"RICH, ARTHUR JASON",56,12631.97
10885227,"WRIGHT, PAUL MICHAEL",0,0
10885227,"WRIGHT, PAUL MICHAEL",0,0
10885218,"HENLEY, GARDENIA MAE",13,10375.98
10885218,"HENLEY, GARDENIA MAE",5,1998.79
10838573,"SESSIONS, PETE",1691,2845576
10838573,"SESSIONS, PETE",1410,2386400.3
10838573,"SESSIONS, PETE",1521,1889123.8
10838573,"SESSIONS, PETE",1126,1835778.62
10245979,"OLSON, ERIC L",2,8548
10245969,"PENCE, MICHAEL R (MIKE)",3149,2638069.07
10238797,"EASTON, DAVID W",0,0
10238755,"CAMPBELL, DONNA",1557,750312.99
10184574,"BOEHNER, JOHN A",30011,34104654.92
10184574,"BOEHNER, JOHN A",14482,19991499.15
10184574,"BOEHNER, JOHN A",10712,10505496.29
10144751,"STUBSON, TIMOTHY M",196,223587.13
10092358,"KIAAINA, ESTHER P",271,137745.34
10086305,"MARX, ROBERT P",148,432622.31
10082829,"WILLOUGHBY, JOHN W",5,18471
10020171,"BERG, RICHARD A (RICK)",2250,2269879.05
10010961,"SINNER, GEORGE B",1525,932410.04
9959484,"WELCH, PETER F",2310,1264759.26
9959484,"WELCH, PETER F",2111,1145343.36
9959484,"WELCH, PETER F",3183,981203.08
9959484,"WELCH, PETER F",2831,977310.1
9938769,"RICHARDSON, R BLAINE",12,10281.73
9938769,"RICHARDSON, R BLAINE",14,7825
9890513,"MATHESON, JAMES D",1728,2487279.56
9890513,"MATHESON, JAMES D",1192,1779391.22
9860130,"WALLACK, HOWARD E",116,153820.16
9854359,"COLLINWOOD, DEAN",0,0
9847282,"WRIGHT, CLAUDIA",54,39934.47
9824223,"DEHNE, DENIS (SAM)",0,0
9824223,"DEHNE, DENIS (SAM)",0,0
9794994,"KUSTER, ANN MCLANE",7093,3855361.13
9794994,"KUSTER, ANN MCLANE",6347,3216030.74
9794994,"KUSTER, ANN MCLANE",7960,3161566.62
9794994,"KUSTER, ANN MCLANE",4154,2520043.85
9763306,"SHEA-PORTER, CAROL",2688,1722514.84
9763306,"SHEA-PORTER, CAROL",2505,1719080.18
9763306,"SHEA-PORTER, CAROL",2376,1557129.98
9763306,"SHEA-PORTER, CAROL",2216,1511529.83
9726840,"BESTANI, BOB",277,202911
9726691,"HORN, JENNIFER",405,215761.07
9715872,"FIORE, MICHELE",688,427922.08
9715872,"FIORE, MICHELE",36,90428.98
9713907,"LEE, SUZANNE KELLEY (SUSIE)",1175,1629808.58
9706897,"ASHOOH, RICH",483,385699.86
9706897,"ASHOOH, RICH",236,193675.22
9686352,"BAKARI, KAMAU AKIL",0,0
9686352,"BAKARI, KAMAU AKIL",0,0
9685208,"ROS-LEHTINEN, ILEANA",2439,2132375.12
9685208,"ROS-LEHTINEN, ILEANA",2258,1646549.43
9685208,"ROS-LEHTINEN, ILEANA",1154,1512683.22
9685208,"ROS-LEHTINEN, ILEANA",826,979613.66
9666970,"PONDER, BEN",38,31802.26
9654369,"RANGEL, CHARLES B",1754,2917380.46
9654369,"RANGEL, CHARLES B",1419,1423828.25
9654369,"RANGEL, CHARLES B",1340,1372961.73
9647256,"WILLS, ROBBIE",943,634758.23
9637990,"KENNEDY, PATRICK J",712,611252.37
9637103,"RULE, HERBERT C",187,240670.3
9625791,"GREEN, TERRY GLENN",15,68020.36
9620575,"HILL, JAMES FRENCH (FRENCH)",2176,2195931.5
9620575,"HILL, JAMES FRENCH (FRENCH)",2351,2166181.42
9611059,"CURRY, DIANNE",34,23659.52
9604218,"WOMACK, STEVE",960,971598.86
9604218,"WOMACK, STEVE",884,962280.93
9604218,"WOMACK, STEVE",787,938732.13
9604218,"WOMACK, STEVE",763,714979.19
9604203,"LOWRY, STEVE",13,134825
9602871,"REYNOLDS, CONRAD E",69,31860.83
9588809,"GEMMA, ANTHONY P",85,381351.76
9588809,"GEMMA, ANTHONY P",215,-24369.13
9568752,"GIANOUTSOS, TED",0,0
9559143,"LYNCH, WILLIAM J",299,377714
9554754,"DENNIGAN, ELIZABETH M",188,232224.63
9537286,"MIGLIETTA, JOHN P",8,1472
9537286,"MIGLIETTA, JOHN P",5,501.95
9528301,"HERGER, MR. WALLY",988,1013765.28
9516246,"HERENTON, WILLIE W",94,46400
9489693,"CHESNUT, DEBRA S",7,14300
9470889,"RHODES, ART",118,151178.9
9423021,"VONDERSAAR, FRANK J",3,1109.6
9423021,"VONDERSAAR, FRANK J",1,500
9422785,"DUNBAR, FORREST A",565,236170.12
9421327,"FLINN JR, GEORGE S",256,3680750.08
9421327,"FLINN JR, GEORGE S",11,3027559.25
9421327,"FLINN JR, GEORGE S",67,1592861.02
9404727,"CARTER, BRETT R",330,214352.88
9402098,"DRYER, NORRIS",0,0
9402098,"DRYER, NORRIS",0,0
9400591,"RABIDOUX, GREG",120,76959.62
9399478,"FISHER, SHELDON A",128,177967.45
9393820,"HEADRICK, MARY M",200,171235.3
9393820,"HEADRICK, MARY M",132,84122.14
9393649,"DEVOL, MARK",34,37983.3
9392844,"DAVIS, LINCOLN EDWARD",1557,1573472.73
9391800,"FLEISCHMANN, CHUCK",1498,1584581
9391800,"FLEISCHMANN, CHUCK",1258,1424909.57
9391800,"FLEISCHMANN, CHUCK",737,1376581.77
9391800,"FLEISCHMANN, CHUCK",1158,1374917.27
9391265,"DUNCAN JR, JOHN J (JIMMY)",558,620516.65
9391265,"DUNCAN JR, JOHN J (JIMMY)",456,516246.23
9391265,"DUNCAN JR, JOHN J (JIMMY)",344,369726.1
9391265,"DUNCAN JR, JOHN J (JIMMY)",313,326381
9383528,"KUSTOFF, DAVID",971,1346317.35
9380330,"GREER, BRAD",186,129232.86
9367667,"STRONG, DONALD",0,0
9359147,"HARRELL, JAMES (JIM)",11,3711.8
9349487,"HERRON, ROY BRASFIELD",2810,2073744.48
9265389,"LALLY, TODD",961,725331.43
9244229,"TEMPLEMAN, MICHAEL D (MIKE)",68,160623
9240216,"WHITFIELD, WAYNE EDWARD (ED)",1417,1907620.2
9240216,"WHITFIELD, WAYNE EDWARD (ED)",1293,1789785
9240216,"WHITFIELD, WAYNE EDWARD (ED)",1018,1208690.91
9222705,"REETZ, JEFF T",130,205432.48
9210007,"BUCKMASTER, JAMES",0,0
9202001,"WALZ, TIMOTHY J",3112,2129510.41
9202001,"WALZ, TIMOTHY J",2876,1947667.69
9202001,"WALZ, TIMOTHY J",1898,1557520.35
9202001,"WALZ, TIMOTHY J",1669,1547190.51
9195688,"MASSIE, THOMAS H",894,1058724.85
9195688,"MASSIE, THOMAS H",509,558185.19
9195688,"MASSIE, THOMAS H",405,530662.13
9192076,"BARR, GARLAND (ANDY)",2376,2590640.96
9192076,"BARR, GARLAND (ANDY)",2606,2303158.26
9192076,"BARR, GARLAND (ANDY)",1457,1693960.72
9192076,"BARR, GARLAND (ANDY)",2051,1584534.19
9188555,"MACFARLANE, MICHAEL T",256,169945.66
9184231,"BARELA, JONATHAN L",2016,1439069.3
9163473,"JENSEN, ELISABETH A",1574,789105.93
9160974,"MILLS, STEWART",1486,3620284.22
9160974,"MILLS, STEWART",1692,1858740.56
9154022,"BONOFF, TERRI E",2464,1971567.61
9120911,"GARCIA, DOMINGO A",185,2300276
8939798,"HEINRICH, MARTIN TREVOR",4358,2677963.63
8853397,"FRESE, MICHAEL HARRY",348,293505
8844225,"ATKINSON, THOMAS M",224,782595.77
8842438,"POMPEO, MICHAEL RICHARD (MIKE)",1829,2690264.73
8842438,"POMPEO, MICHAEL RICHARD (MIKE)",2160,2236876.53
8842438,"POMPEO, MICHAEL RICHARD (MIKE)",1354,1954743.16
8842438,"POMPEO, MICHAEL RICHARD (MIKE)",1123,1447062.75
8816503,"MARSHALL, ROGER W",1362,1590370.85
8807095,"KOCH, THOMAS",7,1526.42
8792073,"SHEROW, JAMES E",259,171601.39
8785226,"QUIGLEY, MICHAEL B (MIKE)",927,1051575.29
8785226,"QUIGLEY, MICHAEL B (MIKE)",840,925381.2
8785226,"QUIGLEY, MICHAEL B (MIKE)",684,728688
8785226,"QUIGLEY, MICHAEL B (MIKE)",464,440210.21
8785226,"QUIGLEY, MICHAEL B (MIKE)",407,426081.78
8783178,"GILYEAT, DAN",23,12189.69
8753041,"FLAKE, JEFF",554,502232.03
8750737,"AGRA, JOHN",55,62294
8743054,"RUSSELL, STEVEN DANE",716,868387.45
8743054,"RUSSELL, STEVEN DANE",654,847695.56
8721748,"EDMONDS, DANIEL",107,38243.66
8717059,"BARRILLEAUX, BRYAN",0,0
8717059,"BARRILLEAUX, BRYAN",0,0
8717059,"BARRILLEAUX, BRYAN",0,0
8672439,"ROWE, DUSTIN",755,336047.88
8670263,"WITTENBERG, RUSS",0,0
8668738,"HUBBARD, ROBERT",6,37760
8668617,"HERRIMAN, WAYNE",405,517349
8652996,"STAPLEY, DONALD (DON)",229,501948.42
8648054,"ROY, JOHNNY B",94,117062.39
8647057,"DOUGLAS, PATRICE",913,1001263.82
8633487,"MAYO, JAMES (JAMIE)",142,133334.5
8633487,"MAYO, JAMES (JAMIE)",38,42185
8617874,"GUILD, THOMAS E",21,76372
8617874,"GUILD, THOMAS E",49,71279.16
8617874,"GUILD, THOMAS E",137,53103.34
8616291,"TURNER, MICHAEL J",23,494820
8606333,"COYLE, BILLY",463,354723.2
8573431,"SCHWEIKERT, DAVID S",1885,1940359.63
8573431,"SCHWEIKERT, DAVID S",1672,1716018.18
8573431,"SCHWEIKERT, DAVID S",848,776455.85
8573431,"SCHWEIKERT, DAVID S",429,587747.29
8526625,"KELLY, JESSE",5877,1799932.7
8526625,"KELLY, JESSE",702,1045902.94
8518522,"BENALLY, WENONA",123,128980.52
8494571,"SALVINO, CHRISTOPHER",149,312991.72
8490052,"CONTRERAS, JANET L",98,80895.64
