"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","OH",20850
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","OK",4450
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","OR",300
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","PA",36250
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","RI",2760
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","SC",4930829.99
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","TN",20750
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","TX",144135
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","UT",1250
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","VA",96300
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","VI",2700
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","VT",500
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","WA",17400
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","WI",950
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","WY",5650
"GRAHAM, LINDSEY OLIN","Republican",2016,"REPUBLICAN","XX",1250
"HILL, CHRISTOPHER","Republican",2012,"REPUBLICAN","",10700
"HILL, CHRISTOPHER","Republican",2012,"REPUBLICAN","KY",1000
"HILL, CHRISTOPHER","Republican",2012,"REPUBLICAN","NH",500
"HILL, CHRISTOPHER","Republican",2012,"REPUBLICAN","OK",250
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","",651739.98
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","AK",1803
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","AL",78116.5
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","AR",548241.6
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","AZ",65547
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","CA",227080.6
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","CO",20522.8
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","CT",6393.5
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","DC",2775
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","DE",1300
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","FL",176550
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","GA",57802.5
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","GU",126
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","HI",1200
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","IA",26630.22
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","ID",2492
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","IL",18395.2
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","IN",11753.5
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","KS",10283
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","KY",15511
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","LA",68558
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","MA",12048
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","MD",8666.5
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","ME",810
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","MI",9575
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","MN",9445.6
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","MO",89673.6
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","MS",11131.5
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","MT",10917
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","NC",78464.08
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","ND",1079
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","NE",5651
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","NH",250
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","NJ",16653.61
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","NM",5050
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","NV",9512
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","NY",157221.5
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","OH",10591
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","OK",16844
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","OR",6642
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","PA",30886
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","SC",18207
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","SD",6890
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","TN",195588
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","TX",313763.15
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","UT",325
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","VA",27552.9
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","VT",100
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","WA",9865
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","WI",3573
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","WV",1307
"HUCKABEE, MIKE D","Republican",2016,"REPUBLICAN","WY",3200
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","",537745.24
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","AA",275
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","AE",300
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","AK",2500
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","AL",4500
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","AP",625
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","AR",13604
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","AZ",60618
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","CA",405695
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","CO",20525
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","CT",93498
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","DC",96268.5
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","DE",7353
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","FL",280224
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","GA",47027.5
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","GU",150
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","HI",250
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","IA",900
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","ID",21500
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","IL",145712
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","IN",8525
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","KS",4400
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","KY",4870
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","LA",4500
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","MA",144640.5
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","MD",52823
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","ME",3204
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","MI",55042
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","MN",11660
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","MO",7542
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","MS",2375
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","MT",3175
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","NC",24748
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","NE",3129
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","NH",31103
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","NJ",65157
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","NM",2905
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","NV",160140
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","NY",399882
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","OH",23571
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","OK",40748
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","OR",9679
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","PA",94800
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","RI",9800
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","SC",10513
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","SD",1000
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","TN",54150
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","TX",160862
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","UT",10888710
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","VA",111909
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","VI",250
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","VT",4850
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","WA",39735
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","WI",11763
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","WV",5119
"HUNTSMAN JR, JON M","Republican",2012,"REPUBLICAN","WY",6250
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","",157070.36
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","AL",2759
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","AR",3950
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","AZ",8925
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","CA",23231.26
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","CO",7000
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","CT",2700
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","FL",32050
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","GA",3600
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","IA",6420.16
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","ID",1050
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","IL",5500
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","IN",3450
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","KS",250
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","LA",944939.32
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","MA",250
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","MD",9650
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","MI",11300
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","MO",12060
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","MS",13500
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","NC",15885
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","NE",300
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","NH",1250
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","NJ",6250
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","NM",500
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","NV",250
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","NY",32176.42
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","OH",3420.16
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","OK",7143
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","OR",270.16
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","PA",7595.16
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","SC",2061.26
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","SD",500
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","TN",1050
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","TX",45160
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","UT",250
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","VA",19716
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","WA",6231.26
"JINDAL, BOBBY","Republican",2016,"REPUBLICAN","WI",32000
"KARGER, FRED","Republican",2012,"REPUBLICAN","",41311.04
"KARGER, FRED","Republican",2012,"REPUBLICAN","CA",552927.83
"KARGER, FRED","Republican",2012,"REPUBLICAN","DC",1000
"KARGER, FRED","Republican",2012,"REPUBLICAN","FL",800
"KARGER, FRED","Republican",2012,"REPUBLICAN","IA",500
"KARGER, FRED","Republican",2012,"REPUBLICAN","IL",4550
"KARGER, FRED","Republican",2012,"REPUBLICAN","MA",620
"KARGER, FRED","Republican",2012,"REPUBLICAN","MD",250
"KARGER, FRED","Republican",2012,"REPUBLICAN","MN",517
"KARGER, FRED","Republican",2012,"REPUBLICAN","MO",3000
"KARGER, FRED","Republican",2012,"REPUBLICAN","NC",750
"KARGER, FRED","Republican",2012,"REPUBLICAN","NY",6350
"KARGER, FRED","Republican",2012,"REPUBLICAN","PA",500
"KARGER, FRED","Republican",2012,"REPUBLICAN","TX",100
"KARGER, FRED","Republican",2012,"REPUBLICAN","WA",350
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","",4345712.25
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","AK",15151
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","AL",54033
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","AR",20484.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","AZ",117034.75
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","CA",1525187.54
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","CO",139371.75
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","CT",365768
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","DC",203773.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","DE",20822.75
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","FL",766575.66
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","GA",190831.55
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","HI",12875
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","IA",60873.8
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","ID",22191
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","IL",545633.25
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","IN",155404.94
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","KS",43843
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","KY",84686.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","LA",83512.8
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","MA",391426.3
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","MD",262389
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","ME",18399.75
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","MI",420720.1
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","MN",121505
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","MO",105767.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","MS",94197
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","MT",28547.75
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NC",149489.16
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","ND",15878
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NE",10224.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NH",118625.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NJ",285729.25
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NM",33395.58
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NV",45581
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NY",870887.25
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","OH",4586589.57
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","OK",40911
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","OR",57684.95
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","PA",633568.05
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","PR",1195
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","RI",46650
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","SC",97208.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","SD",8310
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","TN",211462.8
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","TX",519778
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","UT",59124.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","VA",524451.85
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","VI",2700
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","VT",9019.99
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WA",136573.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WI",85510
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WV",34626
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WY",32976
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","ZZ",7500
"LYNCH, FRANK","Republican",2012,"REPUBLICAN","FL",241.5
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","",32382.9
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","CA",30450
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","CO",500
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","CT",14600
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","DC",4200
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","FL",21300
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","IA",1000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","IL",4200
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MA",6650
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MD",4000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MI",500
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MN",5000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MO",1250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NH",5450
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NJ",63200
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NM",750
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NV",4000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NY",301395.82
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","OH",1250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","OK",250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","OR",5400
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","PA",625
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","PR",2750
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","RI",250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","TN",1000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","TX",6000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","VA",10570.16
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","VT",250
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","",5580147.26
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AA",500
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AE",4066.92
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AK",21084.19
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AL",47812.67
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AP",4512.28
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AR",17868.69
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AZ",120154.76
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","CA",541742.27
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","CO",87613.62
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","CT",43685.25
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","DC",42068.89
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","DE",14052.98
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","FL",313079.56
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","GA",91399.78
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","GU",201.6
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","HI",23293.26
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","IA",67278.53
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ID",33950.42
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","IL",161786.48
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","IN",60411.28
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","KS",27688.31
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","KY",1999753.1
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","LA",50806.86
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MA",65394.2
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MD",59118.12
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ME",15517.41
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MI",129327.67
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MN",73691.71
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MO",58814.36
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MS",41055.27
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MT",10245.92
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NC",101651.02
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ND",10939.82
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NE",21121.63
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NH",49150.25
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NJ",82648.22
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NM",27226.56
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NV",84630.7
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NY",162017.97
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","OH",87489.89
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","OK",64122.47
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","OR",56751.01
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","PA",125812.87
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","PR",4606.37
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","RI",3013.55
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","SC",55495.53
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","SD",8688.59
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","TN",97128.48
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","TX",540892.36
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","UT",39740.12
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","VA",140509.61
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","VI",501.6
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","VT",11420.3
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WA",134905.06
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WI",53777.27
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WV",18089.11
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WY",42596.09
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ZZ",200
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","",1080713.01
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AE",800
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AK",3900
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AL",33599.96
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AR",29565
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AZ",79049
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","CA",1590648.6
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","CO",230533
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","CT",60750
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","DC",87500
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","DE",4450
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","FL",759320.36
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","GA",188536
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","HI",2250
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","IA",16000
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","ID",2250
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","IL",385385
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","IN",64850
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","KS",38350
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","KY",61250
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","LA",566391.02
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MA",50024
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MD",142120
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","ME",125
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MI",31600
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MN",11400
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MO",67300
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MS",95812.62
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MT",450.5
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NC",77057
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","ND",3500
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NE",9200
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NH",38057
